customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
14060,4995.0,20,7139.660000000003,5,5,5,555,Champions
18198,4995.0,21,5559.430000000002,5,5,5,555,Champions
12913,4995.0,5,2749.7900000000013,5,4,5,545,Loyal Customers
17383,4995.0,1,213.9499999999999,5,1,1,511,Others
15290,4995.0,21,7714.459999999999,5,5,5,555,Champions
17706,4995.0,22,9879.769999999991,5,5,5,555,Champions
12646,4995.0,2,1315.05,5,3,4,534,Others
17750,4996.0,9,2700.4499999999957,5,5,5,555,Champions
14102,4996.0,8,1274.4999999999995,5,5,4,554,Loyal Customers
13956,4996.0,5,1007.1700000000005,5,4,4,544,Loyal Customers
12827,4996.0,3,410.44999999999993,5,3,2,532,Others
12490,4996.0,10,5552.129999999999,5,5,5,555,Champions
14456,4996.0,14,3520.4099999999976,5,5,5,555,Champions
13838,4996.0,4,710.7799999999997,5,4,3,543,Loyal Customers
12952,4996.0,5,1329.3799999999999,5,4,4,544,Loyal Customers
16931,4996.0,21,4962.889999999997,5,5,5,555,Champions
13435,4996.0,9,4046.5299999999984,5,5,5,555,Champions
15867,4996.0,16,3794.0699999999997,5,5,5,555,Champions
18065,4996.0,15,2308.0100000000007,5,5,5,555,Champions
13736,4996.0,3,1096.730000000001,5,3,4,534,Others
17954,4996.0,16,2397.1900000000005,5,5,5,555,Champions
14720,4996.0,3,659.8700000000001,5,3,3,533,Others
16905,4996.0,8,3130.81,5,5,5,555,Champions
17618,4996.0,3,945.0300000000001,5,3,3,533,Others
13808,4996.0,5,1780.66,5,4,4,544,Loyal Customers
16988,4996.0,1,122.76,5,1,1,511,Others
13822,4996.0,2,682.8699999999999,5,3,3,533,Others
16535,4996.0,1,583.9499999999999,5,1,3,513,Others
17858,4996.0,12,5996.359999999994,5,5,5,555,Champions
16561,4996.0,2,497.0800000000001,5,3,3,533,Others
13558,4996.0,4,593.5899999999996,5,4,3,543,Loyal Customers
17114,4996.0,10,714.1899999999999,5,5,3,553,Loyal Customers
16438,4996.0,5,1026.1899999999998,5,4,4,544,Loyal Customers
12560,4996.0,4,2058.149999999999,5,4,4,544,Loyal Customers
17936,4996.0,1,415.66999999999985,5,1,2,512,Others
14583,4996.0,5,1241.9400000000003,5,4,4,544,Loyal Customers
17629,4996.0,9,2127.65,5,5,5,555,Champions
13596,4996.0,2,695.67,5,3,3,533,Others
13630,4996.0,11,2011.5300000000002,5,5,4,554,Loyal Customers
17827,4996.0,5,2005.2300000000007,5,4,4,544,Loyal Customers
13153,4996.0,1,1410.74,5,1,4,514,Others
15773,4996.0,1,776.98,5,2,3,523,Others
14658,4996.0,2,228.08,5,2,1,521,Others
13319,4996.0,36,10436.559999999987,5,5,5,555,Champions
12724,4996.0,4,1020.9300000000001,5,4,4,544,Loyal Customers
12673,4996.0,2,594.6799999999998,5,3,3,533,Others
17173,4996.0,9,4084.470000000001,5,5,5,555,Champions
14354,4996.0,2,356.58000000000004,5,2,2,522,Others
16033,4996.0,27,8549.45999999997,5,5,5,555,Champions
16283,4996.0,7,1559.499999999999,5,5,4,554,Loyal Customers
17131,4996.0,5,2427.270000000001,5,4,5,545,Loyal Customers
12719,4996.0,3,603.4499999999999,5,3,3,533,Others
13704,4996.0,10,2662.1099999999988,5,5,5,555,Champions
16326,4996.0,15,3127.0400000000036,5,5,5,555,Champions
14023,4998.0,2,531.4699999999999,5,3,3,533,Others
15539,4998.0,1,530.8000000000002,5,1,3,513,Others
17686,4998.0,7,5861.330000000003,5,5,5,555,Champions
18245,4998.0,8,2455.2799999999984,5,5,5,555,Champions
12856,4998.0,8,2186.3700000000003,5,5,5,555,Champions
15078,4998.0,38,9875.280000000008,5,5,5,555,Champions
12465,4998.0,3,734.9500000000002,5,3,3,533,Others
15769,4998.0,29,57440.8,5,5,5,555,Champions
14688,4998.0,27,5319.339999999996,5,5,5,555,Champions
14250,4998.0,3,1829.9900000000002,5,3,4,534,Others
14895,4998.0,24,10891.410000000013,5,5,5,555,Champions
14560,4998.0,24,2236.500000000001,5,5,5,555,Champions
13868,4998.0,2,4091.84,5,3,5,535,Big Spenders
14031,4998.0,23,15560.379999999997,5,5,5,555,Champions
15123,4998.0,2,2195.6099999999988,5,3,5,535,Big Spenders
16333,4998.0,22,30484.8,5,5,5,555,Champions
12762,4998.0,2,1963.96,5,3,4,534,Others
13458,4998.0,22,9452.979999999996,5,5,5,555,Champions
13969,4998.0,20,10079.629999999996,5,5,5,555,Champions
18282,4998.0,3,211.60000000000002,5,3,1,531,Others
17584,4998.0,3,1219.5000000000002,5,3,4,534,Others
14092,4998.0,17,3955.720000000003,5,5,5,555,Champions
15271,4998.0,16,2434.6700000000023,5,5,5,555,Champions
14788,4998.0,2,656.0799999999999,5,3,3,533,Others
17157,4998.0,3,331.27,5,3,2,532,Others
13705,4998.0,3,704.6600000000001,5,3,3,533,Others
17495,4998.0,2,528.1600000000001,5,3,3,533,Others
13297,4998.0,4,2080.3900000000003,5,4,4,544,Loyal Customers
14292,4998.0,14,5094.109999999999,5,5,5,555,Champions
15547,4998.0,14,5641.409999999987,5,5,5,555,Champions
12970,4998.0,4,472.24999999999994,5,4,2,542,Loyal Customers
13352,4998.0,2,450.04,5,2,2,522,Others
16759,4998.0,4,750.9799999999998,5,4,3,543,Loyal Customers
13780,4998.0,2,404.84999999999985,5,2,2,522,Others
15570,4998.0,13,4145.4900000000025,5,5,5,555,Champions
12695,4998.0,4,598.1200000000001,5,4,3,543,Loyal Customers
14594,4998.0,2,357.6599999999999,5,2,2,522,Others
18144,4998.0,12,3179.45,5,5,5,555,Champions
17221,4998.0,2,341.10999999999984,5,2,2,522,Others
16359,4998.0,12,1472.54,5,5,4,554,Loyal Customers
14126,4998.0,4,685.63,5,4,3,543,Loyal Customers
12364,4998.0,4,1330.42,5,4,4,544,Loyal Customers
12962,4998.0,2,262.79,5,2,2,522,Others
14897,4998.0,4,1365.84,5,4,4,544,Loyal Customers
18055,4998.0,11,6599.950000000002,5,5,5,555,Champions
16474,4998.0,11,1906.0400000000025,5,5,4,554,Loyal Customers
16038,4998.0,4,469.3400000000001,5,4,2,542,Loyal Customers
16440,4998.0,5,3658.53,5,4,5,545,Loyal Customers
12536,4998.0,5,4289.179999999998,5,4,5,545,Loyal Customers
14865,4998.0,2,77.88,5,2,1,521,Others
12587,4998.0,1,118.1,5,2,1,521,Others
17567,4998.0,10,4290.53,5,5,5,555,Champions
13309,4998.0,5,1497.3099999999993,5,4,4,544,Loyal Customers
12704,4998.0,10,2133.2500000000005,5,5,5,555,Champions
18174,4998.0,1,82.5,5,1,1,511,Others
13884,4998.0,6,707.4200000000001,5,4,3,543,Loyal Customers
12359,4998.0,6,6672.560000000006,5,4,5,545,Loyal Customers
17942,4998.0,1,77.50000000000001,5,1,1,511,Others
13017,4998.0,1,237.60000000000002,5,1,1,511,Others
16989,4998.0,6,1189.25,5,4,4,544,Loyal Customers
16899,4998.0,6,1232.66,5,4,4,544,Loyal Customers
16103,4998.0,6,1612.4399999999998,5,4,4,544,Loyal Customers
13183,4998.0,9,4230.8600000000015,5,5,5,555,Champions
13495,4998.0,6,2055.96,5,4,4,544,Loyal Customers
17086,4998.0,6,2547.6199999999994,5,4,5,545,Loyal Customers
17386,4998.0,6,3223.5000000000005,5,4,5,545,Loyal Customers
12668,4998.0,6,4085.720000000001,5,4,5,545,Loyal Customers
12700,4998.0,6,4887.970000000005,5,4,5,545,Loyal Customers
18097,4998.0,7,2761.1900000000005,5,5,5,555,Champions
13560,4998.0,1,173.50000000000003,5,1,1,511,Others
17183,4998.0,8,3470.8600000000006,5,5,5,555,Champions
12684,4998.0,7,2263.5099999999993,5,5,5,555,Champions
13953,4998.0,7,5328.0,5,5,5,555,Champions
14428,4998.0,7,1210.3300000000008,5,5,4,554,Loyal Customers
14493,4998.0,7,2335.2400000000007,5,5,5,555,Champions
15993,4999.0,10,3315.6299999999974,5,5,5,555,Champions
16966,4999.0,10,2090.8800000000006,5,5,4,554,Loyal Customers
17381,4999.0,30,22914.980000000007,5,5,5,555,Champions
13410,4999.0,7,947.9100000000001,5,5,3,553,Loyal Customers
16813,4999.0,10,2175.64,5,5,5,555,Champions
16240,4999.0,5,3865.140000000001,5,4,5,545,Loyal Customers
14804,4999.0,1,328.23,5,2,2,522,Others
12664,4999.0,10,4545.0,5,5,5,555,Champions
17350,4999.0,5,1262.3500000000004,5,4,4,544,Loyal Customers
13644,4999.0,5,3204.0700000000006,5,4,5,545,Loyal Customers
13159,4999.0,5,1493.2800000000009,5,4,4,544,Loyal Customers
17063,4999.0,11,1386.9899999999993,5,5,4,554,Loyal Customers
17044,4999.0,3,940.7700000000001,5,3,3,533,Others
15687,4999.0,11,2885.5000000000014,5,5,5,555,Champions
18077,4999.0,11,2630.7299999999987,5,5,5,555,Champions
14766,4999.0,8,2653.27,5,5,5,555,Champions
14389,4999.0,5,986.6699999999996,5,4,4,544,Loyal Customers
15544,4999.0,11,3477.8699999999967,5,5,5,555,Champions
17450,4999.0,55,166320.78000000014,5,5,5,555,Champions
17115,4999.0,5,802.6199999999998,5,4,3,543,Loyal Customers
15380,4999.0,6,1946.56,5,4,4,544,Loyal Customers
17014,4999.0,4,558.6,5,4,3,543,Loyal Customers
13971,4999.0,11,2667.04,5,5,5,555,Champions
16293,4999.0,12,2164.7400000000002,5,5,5,555,Champions
16496,4999.0,4,1541.2100000000003,5,4,4,544,Loyal Customers
18122,4999.0,6,2005.2500000000016,5,4,4,544,Loyal Customers
14960,4999.0,2,288.13,5,2,2,522,Others
14860,4999.0,2,299.54,5,2,2,522,Others
12901,4999.0,36,12045.159999999998,5,5,5,555,Champions
17636,4999.0,2,306.4600000000001,5,2,2,522,Others
14659,4999.0,12,2382.7400000000016,5,5,5,555,Champions
15862,4999.0,4,894.32,5,4,3,543,Loyal Customers
17293,4999.0,9,1847.5800000000004,5,5,4,554,Loyal Customers
14950,4999.0,2,377.93,5,2,2,522,Others
15373,4999.0,13,2139.2700000000004,5,5,5,555,Champions
14262,4999.0,8,2708.7300000000014,5,5,5,555,Champions
15021,4999.0,13,1851.9200000000035,5,5,4,554,Loyal Customers
14287,4999.0,4,180.22999999999996,5,4,1,541,Loyal Customers
14525,4999.0,13,4183.159999999997,5,5,5,555,Champions
16119,4999.0,2,402.0,5,2,2,522,Others
16156,4999.0,13,3037.180000000003,5,5,5,555,Champions
18130,4999.0,4,1172.1200000000001,5,4,4,544,Loyal Customers
14243,4999.0,14,2885.6699999999987,5,5,5,555,Champions
14146,4999.0,6,2857.3300000000017,5,4,5,545,Loyal Customers
15028,4999.0,4,622.1700000000001,5,4,3,543,Loyal Customers
16839,4999.0,39,17017.67999999998,5,5,5,555,Champions
12553,4999.0,14,3588.07,5,5,5,555,Champions
15060,4999.0,4,362.3199999999998,5,4,2,542,Loyal Customers
13115,4999.0,14,2335.0699999999997,5,5,5,555,Champions
17071,4999.0,14,2329.9300000000003,5,5,5,555,Champions
16169,4999.0,4,1970.2300000000007,5,4,4,544,Loyal Customers
13509,4999.0,7,992.24,5,5,4,554,Loyal Customers
15500,4999.0,4,1113.9800000000005,5,4,4,544,Loyal Customers
15904,4999.0,1,162.33,5,1,1,511,Others
14329,4999.0,14,4788.100000000002,5,5,5,555,Champions
16570,4999.0,15,3588.17,5,5,5,555,Champions
15602,4999.0,15,1239.55,5,5,4,554,Loyal Customers
16011,4999.0,16,3344.2400000000016,5,5,5,555,Champions
15563,4999.0,7,1376.2400000000007,5,5,4,554,Loyal Customers
12951,4999.0,8,1018.5799999999999,5,5,4,554,Loyal Customers
13040,4999.0,2,693.4700000000001,5,3,3,533,Others
14047,4999.0,7,1262.3700000000001,5,5,4,554,Loyal Customers
17321,4999.0,2,704.2500000000001,5,3,3,533,Others
14626,4999.0,7,2662.09,5,5,5,555,Champions
16700,4999.0,17,4948.080000000002,5,5,5,555,Champions
15144,4999.0,18,7068.360000000004,5,5,5,555,Champions
14299,4999.0,18,2845.749999999998,5,5,5,555,Champions
14178,4999.0,7,1751.8999999999999,5,5,4,554,Loyal Customers
16145,4999.0,18,5385.670000000007,5,5,5,555,Champions
17566,4999.0,2,892.5100000000002,5,3,3,533,Others
16701,4999.0,18,6689.710000000002,5,5,5,555,Champions
13090,4999.0,18,9156.979999999998,5,5,5,555,Champions
14367,4999.0,19,9061.649999999996,5,5,5,555,Champions
12919,4999.0,8,1258.84,5,5,4,554,Loyal Customers
15948,4999.0,2,932.0200000000001,5,3,3,533,Others
13853,4999.0,2,1077.3,5,3,4,534,Others
17540,4999.0,3,538.0799999999999,5,3,3,533,Others
17576,4999.0,22,3599.1999999999975,5,5,5,555,Champions
15531,4999.0,2,2106.6599999999994,5,3,4,534,Others
16376,4999.0,3,1040.0599999999995,5,3,4,534,Others
12572,4999.0,3,1032.54,5,3,4,534,Others
17768,4999.0,3,2165.68,5,3,5,535,Big Spenders
16242,4999.0,8,3619.060000000002,5,5,5,555,Champions
13365,4999.0,3,2105.1300000000006,5,3,4,534,Others
17937,4999.0,7,4709.339999999999,5,5,5,555,Champions
14853,4999.0,3,458.73,5,3,2,532,Others
12562,4999.0,7,3870.4000000000015,5,5,5,555,Champions
16938,4999.0,5,1853.2000000000003,5,4,4,544,Loyal Customers
15101,4999.0,3,328.75000000000006,5,3,2,532,Others
16789,4999.0,1,76.6,5,1,1,511,Others
17828,4999.0,9,1415.79,5,5,4,554,Loyal Customers
13171,4999.0,5,471.6500000000001,5,4,2,542,Loyal Customers
14732,4999.0,10,2912.8600000000006,5,5,5,555,Champions
14440,4999.0,5,2204.26,5,4,5,545,Loyal Customers
15197,4999.0,5,649.8299999999998,5,4,3,543,Loyal Customers
13854,4999.0,29,9367.339999999998,5,5,5,555,Champions
14309,4999.0,10,2547.0,5,5,5,555,Champions
14289,4999.0,6,925.4199999999997,5,4,3,543,Loyal Customers
15434,4999.0,6,945.2000000000002,5,4,3,543,Loyal Customers
12963,4999.0,9,1867.2699999999998,5,5,4,554,Loyal Customers
15745,4999.0,6,1048.4399999999998,5,4,4,544,Loyal Customers
15172,4999.0,5,2065.9700000000003,5,4,4,544,Loyal Customers
14388,4999.0,10,3286.820000000002,5,5,5,555,Champions
13310,4999.0,6,1092.93,5,4,4,544,Loyal Customers
14188,4999.0,10,1951.4100000000003,5,5,4,554,Loyal Customers
15414,5000.0,3,805.4199999999998,5,3,3,533,Others
18158,5000.0,3,441.27000000000004,5,3,2,532,Others
15039,5000.0,52,20285.780000000013,5,5,5,555,Champions
13050,5000.0,28,5926.780000000004,5,5,5,555,Champions
18241,5000.0,18,1985.5900000000004,5,5,4,554,Loyal Customers
15152,5000.0,16,4714.840000000005,5,5,5,555,Champions
15046,5000.0,16,5347.129999999999,5,5,5,555,Champions
17340,5000.0,16,11871.589999999993,5,5,5,555,Champions
14733,5000.0,15,10483.270000000004,5,5,5,555,Champions
15611,5000.0,15,1605.9900000000005,5,5,4,554,Loyal Customers
15251,5000.0,15,11548.390000000005,5,5,5,555,Champions
16241,5000.0,13,2852.960000000004,5,5,5,555,Champions
12494,5000.0,13,1143.7700000000004,5,5,4,554,Loyal Customers
17911,5000.0,1,370.58,5,1,2,512,Others
14713,5000.0,12,2656.9900000000016,5,5,5,555,Champions
14755,5000.0,12,4766.839999999998,5,5,5,555,Champions
14062,5000.0,12,11609.75,5,5,5,555,Champions
13784,5000.0,11,2633.3499999999995,5,5,5,555,Champions
13012,5000.0,11,1359.2900000000002,5,5,4,554,Loyal Customers
16265,5000.0,11,5481.470000000004,5,5,5,555,Champions
16712,5000.0,11,3684.7699999999963,5,5,5,555,Champions
15024,5000.0,10,1648.7200000000007,5,5,4,554,Loyal Customers
14258,5000.0,10,14142.86,5,5,5,555,Champions
18230,5000.0,10,2657.2599999999998,5,5,5,555,Champions
14936,5000.0,9,7877.479999999995,5,5,5,555,Champions
12598,5000.0,9,3015.759999999998,5,5,5,555,Champions
16717,5000.0,9,3159.7000000000003,5,5,5,555,Champions
12528,5000.0,8,1954.9600000000007,5,5,4,554,Loyal Customers
12524,5000.0,8,5137.760000000001,5,5,5,555,Champions
16115,5000.0,8,1635.5500000000013,5,5,4,554,Loyal Customers
15903,5000.0,8,5327.719999999998,5,5,5,555,Champions
13658,5000.0,7,2346.8900000000026,5,5,5,555,Champions
17096,5000.0,7,956.7200000000003,5,5,3,553,Loyal Customers
18058,5000.0,1,170.16,5,1,1,511,Others
17288,5000.0,7,1486.770000000001,5,5,4,554,Loyal Customers
16915,5000.0,6,622.39,5,4,3,543,Loyal Customers
14432,5000.0,6,3196.1099999999997,5,4,5,545,Loyal Customers
18179,5000.0,6,1760.6500000000005,5,4,4,544,Loyal Customers
12966,5000.0,1,213.98,5,1,1,511,Others
14875,5000.0,5,1485.48,5,4,4,544,Loyal Customers
12714,5000.0,5,4841.519999999997,5,4,5,545,Loyal Customers
15712,5000.0,5,1062.52,5,4,4,544,Loyal Customers
13647,5000.0,5,1671.22,5,4,4,544,Loyal Customers
14005,5000.0,5,3254.2000000000003,5,4,5,545,Loyal Customers
12953,5000.0,1,347.25,5,2,2,522,Others
17737,5000.0,2,155.04000000000002,5,2,1,521,Others
15676,5000.0,5,3520.7799999999997,5,4,5,545,Loyal Customers
14963,5000.0,5,1489.080000000001,5,4,4,544,Loyal Customers
18059,5000.0,4,463.71999999999997,5,4,2,542,Loyal Customers
15793,5000.0,4,1018.08,5,4,4,544,Loyal Customers
16295,5000.0,4,1567.2299999999998,5,4,4,544,Loyal Customers
14618,5000.0,4,553.9499999999999,5,4,3,543,Loyal Customers
15113,5000.0,4,3363.01,5,4,5,545,Loyal Customers
16956,5000.0,2,270.24,5,2,2,522,Others
16657,5000.0,4,950.02,5,4,3,543,Loyal Customers
13203,5000.0,4,928.2599999999999,5,4,3,543,Loyal Customers
12429,5000.0,4,4213.940000000001,5,4,5,545,Loyal Customers
13212,5000.0,4,827.1800000000003,5,4,3,543,Loyal Customers
16361,5000.0,4,823.81,5,4,3,543,Loyal Customers
17736,5000.0,4,439.5700000000001,5,4,2,542,Loyal Customers
14644,5000.0,4,789.42,5,4,3,543,Loyal Customers
15073,5000.0,4,606.11,5,4,3,543,Loyal Customers
15782,5000.0,4,2620.3600000000006,5,4,5,545,Loyal Customers
17502,5000.0,4,765.8199999999999,5,4,3,543,Loyal Customers
14448,5000.0,2,416.68000000000006,5,2,2,522,Others
16062,5000.0,4,1118.2199999999993,5,4,4,544,Loyal Customers
15467,5000.0,4,471.3000000000001,5,4,2,542,Loyal Customers
15394,5000.0,4,2086.8199999999997,5,4,4,544,Loyal Customers
12784,5000.0,2,539.3999999999999,5,3,3,533,Others
15680,5000.0,3,1414.2599999999998,5,3,4,534,Others
12488,5000.0,3,1277.5800000000004,5,3,4,534,Others
15654,5000.0,2,927.1200000000002,5,3,3,533,Others
16101,5000.0,3,1204.6399999999999,5,3,4,534,Others
17727,5000.0,2,1016.4300000000001,5,3,4,534,Others
12630,5000.0,2,1125.4400000000003,5,3,4,534,Others
14893,5000.0,2,1285.3500000000006,5,3,4,534,Others
12882,5000.0,2,1550.4,5,3,4,534,Others
15444,5000.0,2,1575.0100000000018,5,3,4,534,Others
14156,5000.0,66,124537.22999999978,5,5,5,555,Champions
12787,5000.0,3,465.06000000000006,5,3,2,532,Others
14540,5000.0,3,975.2199999999999,5,3,4,534,Others
14385,5000.0,3,259.05,5,3,2,532,Others
15619,5001.0,1,366.6,5,1,2,512,Others
14667,5001.0,27,9035.710000000001,5,5,5,555,Champions
14866,5001.0,13,15934.460000000006,5,5,5,555,Champions
14349,5001.0,1,172.88000000000002,5,1,1,511,Others
14785,5001.0,2,219.0,5,2,1,521,Others
12670,5001.0,6,2986.6300000000006,5,4,5,545,Loyal Customers
14723,5001.0,6,1282.2199999999993,5,4,4,544,Loyal Customers
14836,5001.0,3,105.44999999999999,5,3,1,531,Others
13211,5001.0,3,1216.8599999999997,5,3,4,534,Others
17468,5001.0,2,124.28,5,2,1,521,Others
12464,5001.0,8,1251.0499999999997,5,5,4,554,Loyal Customers
13068,5001.0,2,390.0,5,2,2,522,Others
14408,5001.0,7,2588.6900000000014,5,5,5,555,Champions
14321,5001.0,5,2601.66,5,4,5,545,Loyal Customers
16992,5001.0,6,1558.4399999999998,5,4,4,544,Loyal Customers
15239,5001.0,3,739.48,5,3,3,533,Others
14961,5001.0,12,6844.230000000005,5,5,5,555,Champions
17655,5001.0,8,2623.480000000002,5,5,5,555,Champions
13147,5001.0,4,550.0799999999999,5,4,3,543,Loyal Customers
12727,5001.0,9,3970.5200000000004,5,5,5,555,Champions
18161,5001.0,6,1583.5699999999997,5,4,4,544,Loyal Customers
13928,5001.0,4,449.25,5,4,2,542,Loyal Customers
14390,5001.0,13,4481.310000000002,5,5,5,555,Champions
17682,5001.0,7,2430.4700000000003,5,5,5,555,Champions
13349,5001.0,1,254.35999999999996,5,2,2,522,Others
15783,5001.0,1,290.46,5,2,2,522,Others
15790,5001.0,1,251.8,5,2,2,522,Others
15297,5001.0,4,614.5200000000001,5,4,3,543,Loyal Customers
14209,5001.0,7,1992.0299999999997,5,5,4,554,Loyal Customers
12627,5001.0,7,4435.899999999999,5,5,5,555,Champions
13428,5001.0,1,248.07,5,1,1,511,Others
17658,5001.0,3,543.7200000000001,5,3,3,533,Others
14173,5001.0,4,437.9200000000001,5,4,2,542,Loyal Customers
12654,5001.0,5,595.48,5,4,3,543,Loyal Customers
17772,5001.0,2,180.80999999999997,5,2,1,521,Others
13657,5001.0,2,372.3,5,2,2,522,Others
13496,5001.0,3,591.17,5,3,3,533,Others
14125,5001.0,3,2879.3500000000017,5,3,5,535,Big Spenders
17101,5001.0,4,1687.2500000000002,5,4,4,544,Loyal Customers
14235,5001.0,6,3176.66,5,4,5,545,Loyal Customers
13137,5001.0,9,3688.5899999999983,5,5,5,555,Champions
18118,5001.0,31,5804.809999999987,5,5,5,555,Champions
14711,5001.0,12,3107.369999999996,5,5,5,555,Champions
15089,5001.0,6,2466.1800000000007,5,4,5,545,Loyal Customers
17466,5001.0,2,712.5400000000002,5,3,3,533,Others
14180,5001.0,31,4533.119999999997,5,5,5,555,Champions
15148,5001.0,1,332.97,5,2,2,522,Others
16775,5001.0,11,1642.6100000000024,5,5,4,554,Loyal Customers
14205,5001.0,4,186.94,5,4,1,541,Loyal Customers
14088,5001.0,14,56930.72,5,5,5,555,Champions
17306,5001.0,21,9983.230000000001,5,5,5,555,Champions
14554,5001.0,4,2383.5800000000004,5,4,5,545,Loyal Customers
13467,5001.0,2,1138.9800000000005,5,3,4,534,Others
16479,5001.0,2,300.25,5,2,2,522,Others
14550,5001.0,2,737.86,5,3,3,533,Others
17711,5001.0,2,397.05999999999995,5,2,2,522,Others
16818,5001.0,13,3416.9000000000015,5,5,5,555,Champions
13198,5001.0,8,3381.7499999999977,5,5,5,555,Champions
14601,5001.0,1,295.44000000000005,5,2,2,522,Others
13429,5001.0,4,1851.6400000000006,5,4,4,544,Loyal Customers
12798,5001.0,3,8193.6,5,3,5,535,Big Spenders
14824,5001.0,4,1061.31,5,4,4,544,Loyal Customers
16168,5001.0,28,4078.340000000002,5,5,5,555,Champions
12451,5001.0,6,9455.179999999995,5,4,5,545,Loyal Customers
14419,5001.0,6,1045.7900000000002,5,4,4,544,Loyal Customers
15218,5001.0,11,6324.129999999998,5,5,5,555,Champions
14452,5001.0,2,285.36999999999995,5,2,2,522,Others
16852,5001.0,2,145.35,5,2,1,521,Others
15615,5001.0,27,10261.199999999988,5,5,5,555,Champions
13576,5001.0,20,7431.38,5,5,5,555,Champions
14701,5001.0,12,2502.479999999999,5,5,5,555,Champions
15206,5001.0,4,477.9000000000001,5,4,2,542,Loyal Customers
13999,5001.0,15,3893.300000000002,5,5,5,555,Champions
16549,5001.0,10,4123.339999999998,5,5,5,555,Champions
16782,5001.0,19,2290.009999999998,5,5,5,555,Champions
18229,5002.0,20,7925.439999999999,5,5,5,555,Champions
15022,5002.0,4,968.9399999999996,5,4,4,544,Loyal Customers
16347,5002.0,2,861.16,5,3,3,533,Others
14597,5002.0,2,981.3699999999998,5,3,4,534,Others
12427,5002.0,5,737.83,5,4,3,543,Loyal Customers
13266,5002.0,19,7505.739999999999,5,5,5,555,Champions
15540,5002.0,1,342.82000000000005,5,2,2,522,Others
13188,5002.0,1,114.60000000000001,5,2,1,521,Others
